frame.number,frame.time_relative,usb.endpoint_address,usb.transfer_type,usb.urb_type,usb.urb_id,usb.urb_status,usb.data_len,usb.setup.bRequest,usb.setup.wValue,usb.setup.wIndex,usb.setup.wLength,usb.capdata
"27372","13.651138000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27373","13.652135000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"27374","13.652138000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27375","13.653137000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"27376","13.653139000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27377","13.654135000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"27378","13.654138000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27379","13.655142000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"27380","13.655145000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27381","13.656135000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"27382","13.656138000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27383","13.657135000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"27384","13.657138000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27385","13.658124000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"27386","13.658128000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"27387","13.659124000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
